date_de_classement;date_de_publication_de_l_etablissement;dept;classement;nom_commercial;adresse;code_postal;commune;telephone;courriel;site_internet;capacite_d_accueil_personnes;nombre_de_chambres;lat;lng;wgs84
2011-04-29;2011-03-05;75;3 étoiles;NEWHOTEL OPERA;4 RUE DE LIEGE;75009;PARIS;01 56 02 66 00;directioncommunication@new-hotel.com;http://new-hotel.com;95;42;48.8797135;2.328649;48.8797135, 2.328649
2012-10-09;2012-10-09;75;2 étoiles;THE MODERN HÔTEL MONTMARTRE;3 rue Forest;75018;PARIS;01 43 87 47 61;the.modern.hotel@wanadoo.Fr;http://www.paris-modern-hotel.com/;77;37;48.8850926;2.3292222;48.8850926, 2.3292222
2012-10-29;2012-10-29;75;2 étoiles;HÔTEL LES JARDINS D'ALÉSIA;34 RUE D'ALéSIA;75014;PARIS;01 43 27 60 80;bruno.rosso@me.com;http://www.alesia-paris-hotel.com;49;21;48.8278999;2.3298054;48.8278999, 2.3298054
2012-12-21;2012-12-21;75;3 étoiles;HÔTEL DANEMARK;21 rue Vavin;75006;PARIS;01 43 26 93 78;paris@hoteldanemark.com;www.hoteldanemark.com;30;15;48.8434354;2.3298725;48.8434354, 2.3298725
2012-03-27;2012-03-28;75;4 étoiles;HOTEL ROYAL SAINT HONORE;221 RUE SAINT HONORE;75001;PARIS;01 42 60 32 79;25h@hroy.com;http://www.hotel-royal-st-honore.com;167;72;48.8658092;2.3300829;48.8658092, 2.3300829
2012-05-21;2012-05-21;75;3 étoiles;HOTEL LE CARDINAL;3 RUE DU CARDINAL MERCIER;75009;PARIS;01 40 16 30 00;mjgueroult@lecardinal.fr;http://www.lecardinal.fr;154;78;48.8811249;2.330129;48.8811249, 2.330129
2011-04-07;2011-04-07;75;3 étoiles;HOTEL DE LA PAIX SA;225 boulevard Raspail;75014;PARIS;01 43 20 35 82;resa@hoteldelapaix.com;http://www.paris-montparnasse-hotel.com;84;39;48.8400966;2.3305758;48.8400966, 2.3305758
2012-06-26;2012-06-26;91;3 étoiles;COMFORT HÔTEL ADÉLAÏDE;81 rue Lavoisier;91420;MORANGIS;01 69 09 02 45;isa.to@orange.fr;-;267;57;48.6976219;2.3305982;48.6976219, 2.3305982
2012-03-12;2012-03-12;75;3 étoiles;HÔTEL ACADÉMIE;32 RUE DES SAINTS PèRES;75007;PARIS;01 45 49 80 00;hotelacademie@gmail.com;http://www.academiehotel.com;73;33;48.8552161;2.330669;48.8552161, 2.330669
2009-07-17;2010-02-04;75;5 étoiles;HÔTEL PARK HYATT PARIS VENDÔME;5 rue de la Paix;75002;PARIS;01 58 71 12 34;vendome@hyatt.com;http://paris.vendome.hyatt.fr;;167;48.8688162;2.3307332;48.8688162, 2.3307332
2011-09-22;2011-09-22;75;4 étoiles;HOTEL DE L'ABBAYE;10 rue cassette;75006;PARIS;01 45 44 38 11;hotel.abbaye@wanadoo.fr;http://hotel-abbaye.com;88;44;48.8499534;2.3307797;48.8499534, 2.3307797
2012-05-07;2012-05-07;75;3 étoiles;HÔTEL BERSOLYS;28 RUE DE LILLE;75007;PARIS;01 42 60 73 79;HOTELBERSOLYS@WANADOO.FR;http://www.bersolys-paris-hotel.com/;30;16;48.8582004;2.3308518;48.8582004, 2.3308518
2010-07-07;2010-07-13;75;3 étoiles;HOTEL ISTRIA;29, rue Campagne Première;75014;PARIS;01 43 20 91 82;lescurejacques@free.fr;http://www.hotel-istria-paris.com;;26;48.839103;2.3315866;48.839103, 2.3315866
2012-10-07;2012-10-07;75;4 étoiles;HÔTEL LOUVRE MONTANA;12 rue Saint-Roch;75001;PARIS;01 42 60 35 10;lm@hotels-emeraude.com;www.hotels-emeraude.com;75;25;48.864438;2.3317159;48.864438, 2.3317159
2012-09-14;2012-09-14;75;2 étoiles;HÔTEL DU LION;1 avenue du Général Leclerc;75014;PARIS;01 40 47 04 00;hotel.du.lion@wanadoo.fr;http://www.paris-hotel-lion.com/fr/;59;33;48.8331257;2.3326477;48.8331257, 2.3326477
2012-11-07;2012-11-07;75;3 étoiles;HÔTEL CHOISEUL OPÉRA;1 Rue Daunou;75002;PARIS;01 42 61 70 41;hotel.choiseul.opera@wanadoo.fr;www.hotelchoiseuloperaparis.com;98;47;48.8690378;2.3327323;48.8690378, 2.3327323
2012-06-25;2012-06-25;75;3 étoiles;HÔTEL DU PRINTEMPS;1 rue de l'Isly;75008;PARIS;01 42 94 12 12;dir.hotelduprintemps@free.fr;http://www.hotelduprintemps.com;119;64;48.8704391;2.3327966;48.8704391, 2.3327966
2012-08-13;2012-08-13;75;4 étoiles;HÔTEL LUMEN PARIS LOUVRE;15 rue des Pyramides;75001;PARIS;01 44 50 77 00;lucie.sayrin@hotel-lumenparis.com;http://hotel-lumenparis.com;72;38;48.8652368;2.3329646;48.8652368, 2.3329646
2012-11-05;2012-11-05;75;3 étoiles;HOTEL LANGLOIS;63 RUE SAINT LAZARE;75009;PARIS;01 48 74 78 24;info@hotel-langlois.com;http://www.hotel-langlois.com;56;27;48.8769411;2.3336775;48.8769411, 2.3336775
2012-06-01;2012-06-01;75;4 étoiles;HORSET OPERA;18 Rue d'Antin;75002;PARIS;01 44 71 87 00;antoineteil@hotelhorsetopera.com;http://www.horsetopera.com;106;54;48.8691953;2.3337278;48.8691953, 2.3337278
2012-08-21;2012-08-21;75;2 étoiles;HÔTEL DES CANETTES;17 Rue des Canettes;75006;PARIS;01 46 33 12 67;hoteldescanettes@wanadoo.fr;www.parishotelcanettes.com;42;23;48.8519428;2.3337875;48.8519428, 2.3337875
2012-08-21;2012-08-21;75;4 étoiles;HÔTEL LA VILLA SAINT-GERMAIN-DES-PRÉS;29 RUE JACOB;75006;PARIS;01 43 26 60 00;hotel@villa-saintgermain.com;villa-saintgermain.com;62;31;48.8554088;2.3341579;48.8554088, 2.3341579
2010-06-08;2010-11-08;75;3 étoiles;HOTEL MONTEROSA;30, rue de la Bruyère;75009;PARIS;01 48 74 87 90;hotel.monterosa@astotel.com;http://www.astotel.com;67;36;48.8794755;2.3341861;48.8794755, 2.3341861
2010-06-10;2010-09-13;75;3 étoiles;HOTEL JOYCE;29, rue la bruyère;75009;PARIS;01 55 07 00 01;hotel.joyce@astotel.com;http://www.astotel.com;86;44;48.8793829;2.3342015;48.8793829, 2.3342015
2012-07-08;2012-07-08;75;3 étoiles;HÔTEL ROYAL FROMENTIN;11 RUE FROMENTIN;75009;PARIS;01 48 74 85 93;info@hotelroyalfromentin.com;www.hotelroyalfromentin.com;99;47;48.8827228;2.3346486;48.8827228, 2.3346486
2011-09-20;2011-09-20;75;4 étoiles;HOTEL DE NOAILLES SAS;9 RUE DE LA MICHODIERE;75002;PARIS;01 47 42 92 90;SALES@HOTELNOAILLES.COM;http://WWW.HOTELNOAILLES.COM;112;56;48.869608;2.3346688;48.869608, 2.3346688
2012-07-19;2012-07-19;75;3 étoiles;HÔTEL DES MARRONNIERS;21 RUE JACOB;75006;PARIS;01 43 25 30 60;hotel-des-marronniers@wanadoo.fr;http://hoteldesmarronniers.com;73;36;48.8552178;2.3347607;48.8552178, 2.3347607
2011-06-28;2011-06-30;75;3 étoiles;HOTEL PARIS LOUVRE OPERA;4 RUE DES MOULINS;75001;PARIS;01 40 20 01 10;dmwmax@hotmail.com;http://www.hotelparislouvreopera.com;38;20;48.8666365;2.3350194;48.8666365, 2.3350194
2012-02-21;2012-03-22;75;3 étoiles;MILLESIME HOTEL;15 RUE JACOB;75006;PARIS;01 44 07 97 97;manager@millesimehotel.com;http://www.millesimehotel.com;52;21;48.855103;2.335027;48.855103, 2.335027
2012-11-07;2012-11-07;75;3 étoiles;HÔTEL DES ARTS;5  rue Tholozé;75018;PARIS;01 46 06 30 52;philippe@hotels-premium.com;http://www.arts-hotel-paris.com;95;50;48.8861912;2.3352809;48.8861912, 2.3352809
2012-08-08;2012-08-08;75;2 étoiles;HÔTEL MOGADOR;51 RUE DE LA VICTOIRE;75009;PARIS;01 48 74 71 13;contact@hotelmogador.com;http://www.hotelmogador.com;33;17;48.8751741;2.3354785;48.8751741, 2.3354785
2012-11-07;2012-11-07;75;4 étoiles;HÔTEL ARTUS;34 rue de Buci;75006;PARIS;01 43 29 29 57;rbinet@hotelsmauricehurand.com;http://www.artushotel.com;61;27;48.8534932;2.336143;48.8534932, 2.336143
2013-11-04;2013-11-04;75;3 étoiles;HÔTEL IMPÉRIAL;45 rue de la victoire;75009;PARIS;01 48 74 10 47;reservations@hotelimperialparis.com;www.hotelimperialparis.com;59;32;48.8751925;2.3361511;48.8751925, 2.3361511
2012-11-27;2012-11-27;75;4 étoiles;HÔTEL THÉRÈSE;5/7 RUE Thérèse;75001;PARIS;01 42 96 80 01;k.sanchez@hoteltherese.com;http://www.hoteltherese.com;97;43;48.8658315;2.3362286;48.8658315, 2.3362286
2012-07-13;2012-07-13;78;3 étoiles;CAMPANILE ÉPONE;Avenue de la mauldre;78680;ÉPONE;01 30 90 14 14;Manager.epone@campanile.fr;http://campanile.com;106;53;48.959999;1.816048;48.959999, 1.816048
2012-01-10;2012-01-10;78;2 étoiles;HÔTEL SAINT-CHARLES;15 rue de groussay;78120;RAMBOUILLET;01 34 83 06 34;hotelstcharles@orange.fr;www.hotelstcharles.fr;45;14;48.6535499;1.8200493;48.6535499, 1.8200493
2012-09-10;2012-09-10;78;2 étoiles;HÔTEL BALLADINS LES MUREAUX;11 RUE LEVASSOR;78130;LES MUREAUX;01 30 91 40 56;lesmureaux.levassor.direction@balladins.eu;http://www.balladins.com;170;76;48.9799933;1.8892039;48.9799933, 1.8892039
2010-06-28;2010-06-30;78;1 étoile;HOTEL F1.COM DE PLAISIR;36 rue Pierre Curie ZI des Gatines;78370;PLAISIR;08 91 70 53 55;h2218-re@accor.com;http://www.hotelf1.com;;54;48.803266;1.973971;48.803266, 1.973971
2011-12-13;2012-03-27;78;3 étoiles;LE PAVILLON DES GÂTINES;46 ter rue Pierre Curie;78370;PLAISIR;01 30 55 81 50;hotelpavillondesgatines@wanadoo.fr;http://www.hotel-pavillon-gatines.com;126;63;48.8024781;1.9769861;48.8024781, 1.9769861
2012-06-26;2012-06-26;78;3 étoiles;BALLADINS MONTIGNY-LE-BRETONNEUX;26 avenue des 3 Peuples;78180;MONTIGNY-LE-BRETONNEUX;01 30 64 05 00;montigny@balladins.com;balladins.com;241;50;48.7773583;2.0225886;48.7773583, 2.0225886
2011-11-17;2012-02-01;95;1 étoile;HOTEL F1 CERGY SAINT CHRISTIOPHE;7 rue de la pompe;95800;CERGY;08 91 70 52 09;h2402-re@accor.com;http://wwww.hotelf1.com;211;73;49.0534637;2.0230693;49.0534637, 2.0230693
2011-08-17;2011-08-17;78;3 étoiles;HOTEL IBIS POISSY;97 Avenue Maurice Berteaux;78300;POISSY;01 39 65 56 10;hotelibis.poissy@wanadoo.fr;http://ibishotels.com;145;73;48.9331647;2.0428419;48.9331647, 2.0428419
2012-10-09;2012-10-09;78;3 étoiles;LE RELAIS DE VOISINS;avenue du grand pré;78960;VOISINS-LE-BRETONNEUX;01 30 44 11 55;lerelaisdevoisins3@wanadoo.fr;www.lerelaisdevoisins.com;312;53;48.7591879;2.0476266;48.7591879, 2.0476266
2012-06-27;2012-06-27;78;3 étoiles;HÔTEL DE LA CHAPELLE;2 route de Chevreuse;78470;MILON-LA-CHAPELLE;01 30 23 49 40;contact@hotelchapelle.com;http://www.hotelchapelle.com;36;17;48.7254263;2.0494979;48.7254263, 2.0494979
2012-07-06;2012-06-28;78;2 étoiles;ETAP HÔTEL VERSAILLES SAINT-CYR;4 boulevard Henry Barbusse;78210;SAINT-CYR-L'ÉCOLE;08 92 68 30 98;h2567-re@accor.com;http://www.etaphotel.com;124;46;48.79446;2.0702073;48.79446, 2.0702073
2012-08-27;2012-08-27;78;3 étoiles;AÉROTEL;88 rue du docteur vaillant;78210;SAINT-CYR-L'ÉCOLE;01 30 45 07 44;aerotel@wanadoo.fr;www.aerotel.fr;54;26;48.8053702;2.0742668;48.8053702, 2.0742668
2011-11-17;2012-03-01;95;2 étoiles;HÔTEL PREMIERE CLASSE;3 avenue des trois fontaines;95000;CERGY;01 34 25 94 19;premiereclasse.cergy.dir@shfrance.com;http://www.premiere-classe-cergy-pontoise.fr;321;134;49.037073;2.075517;49.037073, 2.075517
2012-08-22;2012-08-22;95;3 étoiles;CAMPANILE PONTOISE;8 RUE PIERRE DE COUBERTIN;95300;PONTOISE;01 30 38 55 44;manager.pontoise@campanile.fr;http://www.campanile-cergy-pontoise.fr/fr/index.aspx;186;91;49.044984;2.083476;49.044984, 2.083476
2012-11-07;2012-11-07;78;3 étoiles;HÔTEL CAMPANILE CONFLANS-SAINTE-HONORINE;91 rue de cergy,  route nationale 184;78700;CONFLANS-SAINTE-HONORINE;01 39 19 21 00;manager.conflans@campanile.fr;www.campanile-conflans-sainte-honorine.fr/;114;51;49.000275;2.09178;49.000275, 2.09178
2012-01-10;2012-01-10;78;3 étoiles;HÔTEL ERMITAGE DES LOGES;11 avenue des Loges;78100;SAINT-GERMAIN-EN-LAYE;01 39 21 50 90;hotel@ermitagedesloges.com;www.ermitagedesloges.com;495;56;48.9033517;2.093222;48.9033517, 2.093222
2012-11-27;2012-11-27;95;1 étoile;PREMIÈRE CLASSE;CITé DE L'AUTO, RUE LOUISE WEISS;95310;SAINT-OUEN-L'AUMÔNE;01 34 21 98 02;pcsoa@orange.fr;http://premiereclasse.com;203;82;49.0353374;2.1160414;49.0353374, 2.1160414
2011-10-05;2011-11-05;78;3 étoiles;HOTEL AMARYS VERSAILLES BUC;Avenue Morane Saulnier;78530;BUC;01 39 56 48 11;ndamarysbuc@wanadoo.fr;http://www.amarys-buc.com;185;44;48.7661434;2.1168113;48.7661434, 2.1168113
2012-02-29;2012-02-29;78;4 étoiles;MERCURE VERSAILLES PARY 2;RUE DE MARLY LE ROI;78150;LE CHESNAY;01 39 55 11 41;H0379-GM@accor.com;http://www.hotelparly2.com;227;89;48.8297356;2.1177384;48.8297356, 2.1177384
2012-09-14;2012-09-14;78;2 étoiles;HÔTEL LE HOME SAINT-LOUIS;28 rue saint-louis;78000;VERSAILLES;01 39 50 23 55;hotel.st.louis@free.fr;http://lehomestlouis.com/;60;25;48.7946967;2.1266726;48.7946967, 2.1266726
2012-07-23;2012-07-23;78;2 étoiles;ROYAL HÔTEL;23 rue royale;78000;VERSAILLES;01 39 50 67 31;royalhotel@sfr.fr;http://www.royalhotelversailles.com;60;31;48.7981717;2.1272386;48.7981717, 2.1272386
2011-10-13;2011-10-14;78;2 étoiles;A L'HOTEL DES ROYS;14 AV DE PARIS;78000;VERSAILLES;01 39 50 56 00;br@hotel-roys-versailles.com;http://hotel-roys-versailles.com;80;37;48.8011158;2.1326529;48.8011158, 2.1326529
2012-04-07;2012-04-07;78;2 étoiles;HÔTEL RICHAUD;16 rue Richaud;78000;VERSAILLES;01 39 50 10 42;contact@hotelrichaud-versailles.com;www.hotelrichaud-versailles.com;78;38;48.8072925;2.1340392;48.8072925, 2.1340392
2011-02-02;2011-02-23;78;3 étoiles;MERCURE VERSAILLES CHÂTEAU;19 RUE PHILIPPE DE DANGEAU;78000;VERSAILLES;01 39 50 44 10;h1909@accor.com;http://www.mercure.com/1909;139;60;48.8032801;2.1348721;48.8032801, 2.1348721
2012-07-31;2012-07-31;78;4 étoiles;HOLIDAY INN VERSAILLES BOUGIVAL;10 rue Yvan Tourgueneff;78380;BOUGIVAL;01 30 08 18 28;matthieu.prevot@hotels-res.com;http://www.holidayinn.com/par-versailles;650;219;48.8676475;2.1451312;48.8676475, 2.1451312
2011-12-07;2011-07-15;91;4 étoiles;NOVOTEL SACLAY;Rue Charles Thomassin;91400;SACLAY;01 69 35 66 00;pierre.eyraud@accor.com;http://novotel.com;384;140;48.7320746;2.1712386;48.7320746, 2.1712386
2013-05-13;2013-05-13;92;4 étoiles;QUALITY HOTEL RUEIL LA DÉFENSE LA CHAUMIÈRE;20 AVENUE ALBERT 1ER;92500;RUEIL-MALMAISON;01 47 32 20 92;hotel-chaumiere@wanadoo.fr;www.choicehotels.fr;98;49;48.8815049;2.1786969;48.8815049, 2.1786969
2012-06-25;2012-06-25;92;3 étoiles;QUALITY RUEIL CENTRE HÔTEL LE CARDINAL;1 place Richelieu;92500;RUEIL-MALMAISON;01 47 08 20 20;hhp@wanadoo.fr;http://WWW.HOTEL-RUEIL-CENTRE.COM;142;64;48.8736112;2.1817707;48.8736112, 2.1817707
2012-12-07;2012-12-07;92;4 étoiles;HÔTEL LES ÉTANGS DE COROT;55 rue de versailles;92410;VILLE-D'AVRAY;01 41 15 37 73;alexandra.charrier@etangs-corot.com;http://www.etangs-corot.com;94;43;48.8218838;2.1823569;48.8218838, 2.1823569
2012-07-13;2012-07-13;91;3 étoiles;CAMPANILE;ZA de Courtaboeuf  10 avenue des Andes;91940;LES ULIS;01 69 28 60 60;manager.lesulis@campanile.fr;http://www.campanile-les-ulis.fr;106;53;48.6772233;2.1946452;48.6772233, 2.1946452
2012-10-07;2012-10-07;92;3 étoiles;BEST WESTERN VILLA HENRI IV;43 BOULEVARD DE LA RéPUBLIQUE;92210;SAINT-CLOUD;01 46 02 59 30;direction@villa-henri4.com;www.bestwestern.fr;72;36;48.8446122;2.2112944;48.8446122, 2.2112944
2012-04-05;2012-04-05;95;2 étoiles;ETAP HÔTEL BEZONS;41 RUE EMILE ZOLA;95870;BEZONS;08 92 68 13 47;h5492-re@accor.com;http://etaphotel.com;294;98;48.9232559;2.2113781;48.9232559, 2.2113781
2012-07-16;2012-07-16;92;3 étoiles;CAMPANILE PARIS OUEST NANTERRE LA DÉFENSE;20-22 AVENUE PABLO PICASSO;92000;NANTERRE;01 47 29 15 51;manager.nanterre@campanile.fr;http://www.campanile.fr;348;83;48.8919848;2.2139965;48.8919848, 2.2139965
2012-07-23;2012-07-23;92;4 étoiles;BEST WESTERN PARIS MEUDON ERMITAGE;Route du Colonel Marcel Moraine;92360;MEUDON LA FORÊT;01 46 01 46 86;reservation@parismeudonermitage.com;http://www.bestwestern.fr/fr/hotel-Meudon-La-Foret,Best-Western-Paris-Meudon-Ermitage,93777;140;65;48.796182;2.2178538;48.796182, 2.2178538
2012-11-13;2012-11-13;92;3 étoiles;BEST WESTERN HÔTEL ATRIUM;68 boulevard henri sellier;92150;SURESNES;01 42 04 60 76;hotelatrium@wanadoo.fr;http://www.bestwestern.fr;84;42;48.8639825;2.2185934;48.8639825, 2.2185934
2012-06-28;2012-06-28;92;1 étoile;HÔTEL PREMIÈRE CLASSE;16 RUE DU HARAS;92000;NANTERRE;01 47 82 09 96;MANAGER.NANTERRE@PREMIERECLASSE.FR;-;364;139;48.9190396;2.2211128;48.9190396, 2.2211128
2012-05-17;2012-06-16;92;3 étoiles;CAMPANILE PARIS PONT DE SURESNES;15 boulevard Henri Sellier;92150;SURESNES;01 58 47 55 66;manager.suresnes@campanile.fr;www.campanile.fr;284;143;48.8674864;2.2260742;48.8674864, 2.2260742
2012-02-02;2012-06-02;92;2 étoiles;HÔTEL DE FRANCE;112 AVENUE DU GENERAL LECLERC;92100;BOULOGNE-BILLANCOURT;01 46 04 65 65;resa.hoteldefrance@gmail.com;http://www.hoteldefranceboulogne.fr/;38;19;48.8307965;2.2338777;48.8307965, 2.2338777
2012-11-05;2012-06-17;91;2 étoiles;HÔTEL PREMIÈRE CLASSE;12 rue Maryse Bastié;91430;IGNY;01 60 19 47 00;premiereclasse.igny.dir@shfrance.com;simplyhotelsfrance.com;140;70;48.732427;2.2348033;48.732427, 2.2348033
2012-06-06;2012-06-28;92;3 étoiles;HÔTEL VIVALDI;5 rue Roque de Fillol;92800;PUTEAUX;01 47 76 36 01;cmauroux@hotelvivaldi.com;http://www.hotelvivaldi.com;54;27;48.8829954;2.2407157;48.8829954, 2.2407157
2012-07-20;2012-07-20;92;2 étoiles;HÔTEL VILLA SOREL;20 rue georges sorel;92100;BOULOGNE-BILLANCOURT;01 46 04 91 58;direction@villasorel.com;http://www.villasorel.com;35;20;48.8353177;2.2427366;48.8353177, 2.2427366
2012-10-07;2012-10-07;92;3 étoiles;HÔTEL LE DAUPHIN;45 rue jean jaures;92800;PUTEAUX;01 47 73 71 63;ledauphin2@wanadoo.fr;http://www.paris-hotel-dauphin.com/;60;30;48.8835548;2.2437138;48.8835548, 2.2437138
2013-04-01;2013-04-01;91;3 étoiles;HÔTEL ARPÈGE;23 BOULEVARD JEAN JAURèS;91290;ARPAJON;01 69 17 10 22;hotel.arpege@wanadoo.fr;www.hotel-arpege.fr;98;48;48.5878588;2.2460552;48.5878588, 2.2460552
2012-06-25;2012-06-25;92;2 étoiles;TIMHOTEL BOULOGNE RIVES DE SEINE;251 Boulevard Jean Jaurès;92100;BOULOGNE-BILLANCOURT;01 46 21 33 46;brds.manager@timhotel.fr;http://www.timhotel.com/fr/nos-hotels-details/74-timhotel-boulogne-rives-de-seine.htm;99;51;48.8273;2.2472469;48.8273, 2.2472469
2012-11-23;2012-11-23;92;3 étoiles;HÔTEL LA RÉGENCE;69 avenue Gambetta;92400;COURBEVOIE;01 47 88 06 98;reservation@hotel-laregence.fr;www.hotel-laregence.fr;50;25;48.8937693;2.248342;48.8937693, 2.248342
2013-12-02;2013-12-02;92;1 étoile;HÔTEL LE ROUERGUE;11 rond-Point du souvenir Français;92250;LA GARENNE-COLOMBES;01 42 42 38 34;benmihoubtahar@live.fr;-;30;12;48.9061743;2.2487509;48.9061743, 2.2487509
2011-07-22;2011-07-28;92;4 étoiles;HÔTEL RADISSON BLU PARIS BOULOGNE;33 Avenue Edouard Vaillant;92100;BOULOGNE-BILLANCOURT;01 46 08 85 00;FABIEN.GENTOU@RADISSONBLU.COM;http://radissonblu.com/hotel-parisboulogne;370;170;48.8363454;2.2527418;48.8363454, 2.2527418
2011-11-23;2011-11-28;92;4 étoiles;HOTEL MERCURE PARIS PORTE DE ST CLOUD;37 place René Clair;92100;BOULOGNE-BILLANCOURT;01 49 10 49 10;francis.lavocat@accor.com;http://www.accorhotels.com/fr/hotel-6188-mercure-paris-porte-de-st-cloud/index.shtml;250;180;48.8342737;2.255794;48.8342737, 2.255794
2011-08-08;2011-11-08;91;1 étoile;SCHE F1 LINAS;15 Chemin de Tabor;91310;LINAS;08 91 70 52 76;H2343-RE@accor.com;http://hotelf1.com;287;94;48.6224482;2.258353;48.6224482, 2.258353
2012-10-09;2012-10-09;75;3 étoiles;HÔTEL MURAT;119 bis boulevard Murat;75016;PARIS;01 46 51 12 32;hotel.murat@wanadoo.fr;http://www.paris-hotel-murat.com/;42;28;48.8374024;2.2586732;48.8374024, 2.2586732
2011-02-14;2011-02-18;92;2 étoiles;ETAP HOTEL ISSY LES MOULINEAUX;12 RUE JACQUES HENRI LARTIGUE;92130;ISSY-LES-MOULINEAUX;08 92 68 07 13;H2596-RE@accor.com;http://www.etaphotel.com;402;154;48.8242171;2.2606893;48.8242171, 2.2606893
2011-03-03;2011-11-03;92;3 étoiles;HOTEL DU CHÂTEAU;13 rue du château;92200;NEUILLY-SUR-SEINE;01 47 47 40 01;infos@hotelchateau.fr;http://www.hotelchateau.fr;97;55;48.8861295;2.2610664;48.8861295, 2.2610664
2012-04-01;2012-09-01;92;4 étoiles;SUITE NOVOTEL PARIS ISSY-LES-MOULINEAUX;86 RUE CAMILLE DESMOULINS;92130;ISSY-LES-MOULINEAUX;01 40 93 64 30;h7115-gm@accor.com;http://www.suitenovotel.com;422;128;48.8291286;2.2637833;48.8291286, 2.2637833
2011-08-19;2011-08-23;91;4 étoiles;MERCURE PARIS MASSY GARE TGV;21 avenue Carnot;91886;MASSY;01 69 32 80 20;h1176-gm@accor.com;http://www.mercure.com;160;116;48.7270438;2.2638262;48.7270438, 2.2638262
2012-07-07;2012-07-07;92;3 étoiles;CLASSICS HÔTEL PARC DES EXPOSITIONS;6 RUE AUGUSTE GERVAIS;92130;ISSY-LES-MOULINEAUX;01 41 46 10 40;nhenocque@classics-hotel.com;http://www.classics-hotel.com;98;49;48.8233041;2.2732186;48.8233041, 2.2732186
2012-08-22;2012-08-22;92;2 étoiles;HÔTEL AU LIMOUSIN;6 rue Greffulhe;92300;LEVALLOIS-PERRET;01 47 58 51 65;hotel@aulimousin.fr;www.aulimousin.fr;41;22;48.8940382;2.2766551;48.8940382, 2.2766551
2013-12-02;2013-12-02;75;5 étoiles;HÔTEL SQUARE;3 RUE DE BOULAINVILLIERS;75016;PARIS;01 44 14 91 90;reservation@hotelsquare.com;www.hotelsquare.com;44;22;48.8518302;2.2774896;48.8518302, 2.2774896
2012-09-20;2012-09-20;75;4 étoiles;TROCADÉRO LA TOUR BEST WESTERN PREMIER;5 bis rue massenet;75116;PARIS;01 45 24 43 03;s.purang@trocaderolatour.com;http://www.trocaderolatour.com;98;41;48.8582657;2.2796335;48.8582657, 2.2796335
2012-12-02;2012-06-16;92;2 étoiles;HÔTEL ABC CHAMPERRET;63 rue Danton;92300;LEVALLOIS-PERRET;01 47 57 01 55;assoulinenathalie@yahoo.fr;www.hotel-levallois-perret.com;71;39;48.8906444;2.2833147;48.8906444, 2.2833147
2012-05-24;2012-06-28;92;2 étoiles;CAMPANILE PARIS OUEST PORTE DE CHAMPERRET LEVALLOIS;72 rue Marius Aufran;92300;LEVALLOIS-PERRET;01 47 48 00 31;manager.levallois@campanile.fr;http://campanile.fr;136;58;48.8913688;2.2838517;48.8913688, 2.2838517
2012-05-14;2012-05-18;75;3 étoiles;HÔTEL FERTEL MAILLOT;269 Boulevard Pereire;75017;PARIS;01 44 09 92 92;hotel-fertel-maillot@wanadoo.com;http://www.hotelfertel.com;63;35;48.8781658;2.2851936;48.8781658, 2.2851936
2012-11-07;2012-11-07;92;3 étoiles;HÔTEL MEDIAN;40 avenue de verdun;92320;CHÂTILLON;01 46 57 59 59;median-chatillon@jjwhotels.com;www.medianhotels.com;160;80;48.8020898;2.2853471;48.8020898, 2.2853471
2011-12-01;2011-01-17;75;5 étoiles;RENAISSANCE LE PARC TROCADERO;55/57 Avenue Raymond Poincaré;75116;PARIS;01 44 05 67 87;bertrand.rodet@marriott.com;http://www.renaissanceleparctrocadero.com;253;116;48.8673312;2.2857936;48.8673312, 2.2857936
2010-08-27;2010-01-09;75;4 étoiles;LES JARDINS DE LA VILLA;5, rue Belidor;75017;PARIS;01 53 81 01 10;direction@jardinsdelavilla.com;http://www.jardinsdelavilla.com;67;33;48.8802372;2.2860415;48.8802372, 2.2860415
2012-11-07;2012-11-07;75;3 étoiles;HÔTEL HARVEY;7BIS RUE DU DEBARCADèRE;75017;PARIS;01 55 37 20 00;info@hotel-harvey.com;www.hotelharveyparis.com;58;32;48.8778813;2.286657;48.8778813, 2.286657
2012-07-23;2012-07-23;75;3 étoiles;VILLA BRUNEL;46 rue Brunel;75017;PARIS;01 45 74 74 51;resa@villabrunel.com;http://www.villabrunel.com;67;32;48.8792041;2.2875962;48.8792041, 2.2875962
2011-12-28;2011-12-28;75;4 étoiles;WALDORF TROCADERO;97 rue Lauriston;75116;PARIS;01 45 53 83 30;dmotyka@hotelswaldorfparis.com;http://www.hotelswaldorfparis.com;82;44;48.86719;2.2879527;48.86719, 2.2879527
2013-07-01;2013-07-01;75;2 étoiles;HÔTEL D'ANGLETERRE ÉTOILE;21 RUE COPERNIC;75016;PARIS;01 47 27 80 67;contact@hotelangleterre-etoile.com;www.hotelangleterre-etoile.com;50;29;48.8691834;2.2890448;48.8691834, 2.2890448
2012-12-01;2012-12-01;75;3 étoiles;HOTEL EIFFEL SEINE;3 BOULEVARD DE GRENELLE;75015;PARIS;01 45 78 14 81;direction@eiffelseine.com;http://www.eiffelseine.com;98;45;48.8543223;2.2893244;48.8543223, 2.2893244
